,company_name,company_rating,old,total_employees,cities,type,industry
5111,Jubilant Pharmova,4.0, 46 years old , 1k-5k Employees , Pune +52 more, Public ,Pharma 
5112,illumine-i,4.1, 9 years old , 51-200 Employees , Pune +2 more,,
5113,Ocean Wizard,4.8,,,Pune,,
5114,Immediate Joiner,4.5,,, Pune +9 more,,
5115,RSPL Group,4.2, 36 years old , 10k-50k Employees , Pune +207 more,,
5116,Acuity Knowledge Partners,3.5, 22 years old , 1k-5k Employees , Pune +11 more,,
5117,ReNew,4.3, 13 years old , 1k-5k Employees , Pune +80 more,,
5118,Infinity Automation Systems,3.7,, 11-50 Employees , Pune +1 more,,
5119,Sika,3.9, 114 years old , 201-500 Employees , Pune +25 more, Public ,Chemicals 
5120,ReNew,4.3, 13 years old , 1k-5k Employees , Pune +80 more,,
5121,Ocean Wizard,4.8,,,Pune,,
5122,Immediate Joiner,4.5,,, Pune +9 more,,
5123,Infinity Automation Systems,3.7,, 11-50 Employees , Pune +1 more,,
5124,Jubilant Pharmova,4.0, 46 years old , 1k-5k Employees , Pune +52 more, Public ,Pharma 
5125,Nestle,4.1, 65 years old , 5k-10k Employees , Pune +235 more, Public ,Food Processing 
5126,Kisan Forum,4.7,, 11-50 Employees , Pune,,
5127,Patni Computer Systems,4.1, 82 years old , 51-200 Employees , Pune +14 more,,
5128,Fresenius,3.8, 25 years old , 201-500 Employees , Pune +11 more, Public ,Medical Equipment 
5129,Aexonic Technologies,4.5, 12 years old , 51-200 Employees , Pune,,
5130,Hutchison Global Services,4.6, 18 years old , 5k-10k Employees , Pune +1 more,,
5131,Appco Group,3.7, 29 years old , 501-1k Employees (Global) , Pune +14 more,,
5132,Mojo Networks,2.9,, 201-500 Employees , Pune +2 more,,
5133,Opulentus Overseas Careers,2.6, 23 years old , 201-500 Employees , Pune +9 more,,
5134,ARK,4.4,,11-50 Employees , Pune +6 more,,
5135,DigitalEdu,3.1, 10 years old , 11-50 Employees , Pune +1 more,,
5136,Deven Infotech,2.4, 11 years old , 11-50 Employees (Global) , Pune +1 more,,
5137,inVentiv Health Clinical,4.4, 7 years old , 5k-10k Employees (Global) , Pune +5 more,,
5138,Avion Technology,3.2,,, Pune +1 more,,
5139,3D PLM Global Services,4.6,,,Pune +1 more,,
5140,Cure Medicines,1.8,,,Pune,,
5141,Scorg Consulting,3.8,,, Pune +2 more,,
5142,B.K. BIRLA CENTRE FOR EDUCATION,4.7,,51-200 Employees (Global) , Pune +1 more,,
5143,FUJIFILM Sericol India,4.2,,51-200 Employees , Pune +3 more,,
5144,Chate Group,4.0, 19 years old , 51-200 Employees , Pune +5 more,,
5145,Rochi Engineers,3.9,,11-50 Employees , Pune +1 more,,
5146,Leap And Scale Growth Partners,1.9,,,Pune,,
5147,Brainworks Business Solutions,4.6,,11-50 Employees (Global) , Pune,,
5148,Pune Gas Parts Services,2.4,,,Pune,,
5149,Ace Brain Systems & Software Pvt.Ltd.,3.6,, 51-200 Employees , Pune +2 more,,
5150,Accurate Industries,4.1,,,Pune +2 more,,
5151,Ktr Couplings India,4.7,,51-200 Employees , Pune +1 more,,
5152,Lotus Boilers & Pressure Vessels,5.0,,11-50 Employees , Pune,,
5153,Ugaoo,3.3, 9 years old , 11-50 Employees , Pune +2 more, Startup ,Agriculture 
5154,Skyscraper Consulting,3.4,, 1-10 Employees (Global) , Pune,,
5155,Ace Perkins Jaguar,4.0,,51-200 Employees , Pune,,
5156,Nuteck Power Solutions,1.9,, 51-200 Employees , Pune +1 more,,
5157,Asia Tech Center,4.1,,, Pune +1 more,,
5158,Groupe Cahors,2.8,,1k-5k Employees (Global) , Pune +2 more,,
5159,Inspirage,4.5, 17 years old , 201-500 Employees , Pune +3 more,,
5160,HyperCITY,4.4, 20 years old , 501-1k Employees , Pune +20 more,,
5161,GSG Telco,1.7, 21 years old , 51-200 Employees (Global) , Concord +1 more,,
5162,Samruddha Jeevan Foods India,2.4, 22 years old , 1k-5k Employees (Global) , Pune +16 more,,
5163,DSK International Campus,4.5,,51-200 Employees , Pune +2 more,,
5164,Sureline Systems,4.6, 15 years old , 11-50 Employees ,,,
5165,Saraplast,3.3,,201-500 Employees , Pune +5 more,,
5166,Dynamic Logistics,4.8,, 201-500 Employees , Pune +3 more,,
5167,Square One Media Solutions,4.5, 22 years old , 51-200 Employees , Pune,,
5168,Afexco,3.0,,,Pune,,
5169,3c It Solutions & Telecoms,3.7, 9 years old ,51-200 Employees (Global) , Pune +1 more,,
5170,3D Magic Info Solutions,3.3,,,Pune,,
5171,Imuons Web Solution,2.9, 7 years old , 51-200 Employees (Global) , Pune +1 more,,
5172,Jendamark Techcellency Automation (I),4.8, 26 years old ,201-500 Employees (Global) , Pune,,
5173,Roadway Solution India,4.1,,201-500 Employees (Global) , Pune +3 more,,
5174,Aptify Software Development Solutions,4.1, 31 years old , 51-200 Employees ,,,
5175,Recktronic Devices & Systems,4.5,,51-200 Employees , Pune +1 more,,
5176,Axis Sales,4.2, 18 years old , 11-50 Employees , Pune +62 more,,
5177,Clodura,4.8, 8 years old ,, Pune, Startup ,Internet 
5178,Supreme Treves,4.7, 38 years old , 1k-5k Employees (Global) , bombay +8 more,,
5179,Mcon Conveyors,4.3,,51-200 Employees , Pune +1 more,,
5180,Global Electronics,4.4,, 11-50 Employees , Pune +4 more,,
5181,City Pride School,4.2,, 51-200 Employees , Pune +2 more,,
5182,Spica Elastic,2.2,,51-200 Employees , Pune +2 more,,
5183,Central Water & Power Research Station,2.4,, 501-1k Employees , Pune,,
5184,Talera Automobiles,4.1,,51-200 Employees , Pune,,
5185,Watershed Organisation Trust,3.8, 31 years old , 51-200 Employees , Pune +13 more,,
5186,Logicon Engineers,3.9, 36 years old ,51-200 Employees , Pune +2 more,,
5187,Flash Point Equipments,3.7,, 11-50 Employees , Pune,,
5188,Bioera Life Sciences,4.8,,11-50 Employees , Pune,,
5189,Ajwani Infrastructure,4.0, 38 years old , 201-500 Employees , Pune +4 more,,
5190,Salahkaar Consultants,4.1, 41 years old , 51-200 Employees , Pune,,
5191,Microcool Systems,4.6,, 11-50 Employees , Pune +1 more,,
5192,Elcon Cable Trays,1.2,,11-50 Employees , Pune,,
5193,EVG Engicon Airtech,4.2,,,Pune +1 more,,
5194,Bora And Bora Technologies Llp,4.2,9 years old ,, Pune +2 more,,
5195,Alltake Ites,4.1,,,Pune,,
5196,Tech-Max Publications,3.6,,,Pune,,
5197,Sai Finent Advisory,3.5,,,Pune,,
5198,Ghai Construction,3.9,,51-200 Employees , Pune +6 more,,
5199,Gagan Properties,3.2, 43 years old ,, Pune,,
5200,Bora And Bora Technologies Llp,4.2,9 years old ,, Pune +2 more,,
5201,Alltake Ites,4.1,,,Pune,,
5202,Tech-Max Publications,3.6,,,Pune,,
5203,Elcon Cable Trays,1.2,,11-50 Employees , Pune,,
5204,Phalcomm Infra Solutions,2.3, 10 years old ,11-50 Employees , Pune +2 more,,
5205,EVG Engicon Airtech,4.2,,,Pune +1 more,,
5206,V KUMAR SOLUTIONS,4.5,,,Pune,,
5207,Convex Latex,4.1,,51-200 Employees , Pune,,
5208,UWC Mahindra College,3.0,, 11-50 Employees , Pune +1 more,,
5209,Ghai Construction,3.9,,51-200 Employees , Pune +6 more,,
5210,Gagan Properties,3.2, 43 years old ,, Pune,,
5211,Kushal Landmarks,4.7,,,Pune,,
5212,Agile Soft Systems,3.8,,, Pune +2 more,,
5213,AV Information Technology,4.8,,, Pune,,
5214,SmartServ,2.3, 10 years old ,51-200 Employees , Pune +1 more,,
5215,Knorex,4.4, 14 years old , 51-200 Employees (Global) , Pune,,
5216,Meenakshi Metal Forms,4.1,, 11-50 Employees , Pune,,
5217,Creative Tools & Components,4.5,,51-200 Employees , Pune +3 more,,
5218,VENKATESHWARA AUTOMATION & CONTROLS,3.9,,,Pune,,
5219,QLB Marketing Insights,2.3,,11-50 Employees , Pune,,
5220,Windsor Shelters,3.5, 32 years old , 51-200 Employees (Global) , Pune +1 more,,
5221,POSIT SOURCE TECHNOLOGIES,3.6,,1-10 Employees , Pune,,
5222,Yashus Digital Marketing,4.2, 9 years old , 11-50 Employees (Global) , Pune,,
5223,Clara Global School,3.7,,, Pune,,
5224,AYASTO STEELPAC,4.1,,,Pune,,
5225,Into Wellness,5.0,8 years old ,, Pune +1 more,,
5226,Alteatec IT Solutions,4.3,,,Pune,,
5227,Rutu Enterprise,4.6,,51-200 Employees , Pune,,
5228,Success Booster,2.8,,,Pune +2 more,,
5229,Square One Media Solutions,4.5, 22 years old , 51-200 Employees , Pune,,
5230,Infiniteworx Omnichannel,2.7,,,Pune +1 more,,
5231,Jumpstart International Preschool and Learning Center,2.7,,,Pune,,
5232,EncureIT Systems,3.5,,51-200 Employees , Pune +2 more,,
5233,MoenTek,3.3, 7 years old , 11-50 Employees , Pune,,
5234,A-DevOps Solutions,4.3, 3 years old , 11-50 Employees , Pune,,
5235,FreedyGo,4.8,,,Pune,,
5236,Brainworks Business Solutions,4.6,,11-50 Employees (Global) , Pune,,
5237,Trinity Material Handling Solutions,4.3,,,Pune,,
5238,Anisha Global School,2.8,,, Pune +1 more,,
5239,Venkatesh Oxy Group,4.0,,1-10 Employees , Pune +1 more,,
5240,Fino Paytech,4.1, 18 years old , 51-200 Employees , Pune +81 more,,
5241,REAN Cloud,4.6, 11 years old ,201-500 Employees (Global) , Pune +1 more,,
5242,Amanora The Fern Hotels and Club,4.0,,,Pune +1 more,,
5243,Pune Gas Parts Services,2.4,,,Pune,,
5244,Ace Brain Systems & Software Pvt.Ltd.,3.6,, 51-200 Employees , Pune +2 more,,
5245,Accurate Industries,4.1,,,Pune +2 more,,
5246,Bufab India Fasteners,3.5,, 51-200 Employees , Pune +1 more,,
5247,Fuel India,1.8, 14 years old ,, Pune,,
5248,Yantra Harvest Energy,3.4,,51-200 Employees , Pune +2 more,,
5249,Flash Point Equipments,3.7,, 11-50 Employees , Pune,,
5250,Spica Elastic,2.2,,51-200 Employees , Pune +2 more,,
5251,Talera Automobiles,4.1,,51-200 Employees , Pune,,
5252,Salahkaar Consultants,4.1, 41 years old , 51-200 Employees , Pune,,
5253,Skyscraper Consulting,3.4,, 1-10 Employees (Global) , Pune,,
5254,Ace Perkins Jaguar,4.0,,51-200 Employees , Pune,,
5255,Rochi Engineers,3.9,,11-50 Employees , Pune +1 more,,
5256,Leap And Scale Growth Partners,1.9,,,Pune,,
5257,Saertex India,4.8,,51-200 Employees , Pune,,
5258,Veda Engineering,4.3, 47 years old ,51-200 Employees , Pune +2 more,,
5259,Sai Finent Advisory,3.5,,,Pune,,
5260,Cyber Success,4.6,,,Pune,,
5261,Success Booster,2.8,,,Pune +2 more,,
5262,Howden Thomassen Compressors India,2.6,,,Pune,,
5263,Spero Healthcare Innovations,4.4,, 51-200 Employees , Pune +1 more,,
5264,Scrambler Technosys,3.8,, 1-10 Employees , Pune,,
5265,Amanora Mall,4.0,,,Pune,,
5266,Global Thought Infotech,4.4,,,Pune,,
5267,EncureIT Systems,3.5,,51-200 Employees , Pune +2 more,,
5268,Jumpstart International Preschool and Learning Center,2.7,,,Pune,,
5269,MoenTek,3.3, 7 years old , 11-50 Employees , Pune,,
5270,Agile Soft Systems,3.8,,, Pune +2 more,,
5271,Kushal Landmarks,4.7,,,Pune,,
5272,Pps Energy Solutions,3.5,,, Pune,,
5273,IP Express Cargo,4.5,, 51-200 Employees , Pune +3 more,,
5274,Windsor Shelters,3.5, 32 years old , 51-200 Employees (Global) , Pune +1 more,,
5275,Rudra Motor,3.5,,,Pune,,
5276,EPIONE PHARMACEUTICALS,3.0,,51-200 Employees , Pune +2 more,,
5277,Bakliwal Tutorials,4.3,,,Pune +1 more,,
5278,DKatalis Labs,3.4, 5 years old , 51-200 Employees , Pune,,
5279,Arinoz Technologies,4.6,,51-200 Employees , Pune,,
5280,The Orchid School,4.1,,51-200 Employees , Pune,,
5281,Tanaji's Creative Turnkey Projects,4.8,,,Pune,,
5282,LitmusBlox,3.2, 7 years old ,, Pune, Startup ,Internet 
5283,Big Zero Technology,3.3,,,Pune +1 more,,
5284,DeccaLeap,4.7,, 51-200 Employees , Pune,,
5285,Wefivesoft,3.6,,,Pune +3 more,,
5286,Bynaric Systems,4.0,,,Pune +1 more,,
5287,Sai Utility & Fire System,4.8, 18 years old , 201-500 Employees , Pune,,
5288,Dakshana Foundation,4.0,,,Pune,,
5289,12th Wonder,2.9,,,Pune,,
5290,R J Safety Services,5.0,,,Pune,,
5291,Vdl Pinnacle Engineering India,3.0,,,Pune,,
5292,Spadedge Technologies,4.6,,,Pune,,
5293,Global AI Solutions,2.2,,,Pune,,
5294,Bynry Technologies,3.7,, 11-50 Employees , Pune,,
5295,Swapnil Patni Classes,1.7,,,Pune,,
5296,Emergica Multitrade Concept,4.6,,201-500 Employees , Pune +1 more,,
5297,VNMT Solutions,4.8, 7 years old , 11-50 Employees , Pune +1 more, Startup ,Software Product 
5298,Flowcode Automation,2.0,,,Pune,,
5299,Nts Automation Labs,4.0,, 51-200 Employees , Pune,,
5300,12th Wonder,2.9,,,Pune,,
5301,R J Safety Services,5.0,,,Pune,,
5302,Spadedge Technologies,4.6,,,Pune,,
5303,Global AI Solutions,2.2,,,Pune,,
5304,Vdl Pinnacle Engineering India,3.0,,,Pune,,
5305,Bynry Technologies,3.7,, 11-50 Employees , Pune,,
5306,Big Zero Technology,3.3,,,Pune +1 more,,
5307,Swapnil Patni Classes,1.7,,,Pune,,
5308,Tanaji's Creative Turnkey Projects,4.8,,,Pune,,
5309,Ethosh Digital,2.5, 12 years old , 51-200 Employees , Pune,,
5310,Siker Infotech,4.3,,,Pune +2 more,,
5311,Claritech Solutions Corp,4.0,,,Pune,,
5312,ESparse Matrix Solutions,4.7,5 years old ,, Pune,,
5313,TecLogos Automation,4.1,,,Pune,,
5314,Macfos,4.5,,,Pune,,
5315,4Dimension Infotech,3.8,,,Pune +2 more,,
5316,Amphenol Socapex,4.0,,,Pune,,
5317,Agrowon Agrotech Industries,3.8,,,Pune,,
5318,Nts Automation Labs,4.0,, 51-200 Employees , Pune,,
5319,Bynaric Systems,4.0,,,Pune +1 more,,
5320,Into Wellness,5.0,8 years old ,, Pune +1 more,,
5321,Yashus Digital Marketing,4.2, 9 years old , 11-50 Employees (Global) , Pune,,
5322,AYASTO STEELPAC,4.1,,,Pune,,
5323,Rutu Enterprise,4.6,,51-200 Employees , Pune,,
5324,Clara Global School,3.7,,, Pune,,
5325,Tata Motors Ltd Erc,4.1,,,Pune +5 more,,
5326,Tranzevo Global,4.4, 8 years old , 11-50 Employees , Pune,,
5327,Emirus Realty,3.5,, 11-50 Employees , Pune,,
5328,Plex Systems,3.8, 29 years old , 501-1k Employees (Global) , Pune,,
5329,KPI Partners,3.3, 18 years old , 501-1k Employees , Pune +6 more,,
5330,Uflex,3.8, 39 years old , 5k-10k Employees , Pune +42 more, Public ,Packaging 
5331,GE Transportation,4.2, 117 years old , 1k-5k Employees , Pune +11 more, Public ,Industrial Machinery 
5332,Foxberry Technologies,3.2, 11 years old , 11-50 Employees (Global) , Pune +1 more,,
5333,Kapstone LLC,1.1,,51-200 Employees (Global) , Pune +1 more,,
5334,GlobalHunt,3.3, 22 years old , 51-200 Employees , Pune +12 more,,
5335,Autoliv,4.0, 71 years old , 1k-5k Employees , Pune +14 more,,
5336,Suguna Foods,4.1, 40 years old , 5k-10k Employees , Pune +161 more,,
5337,Capri Global Housing Finance,3.5, 27 years old , 10k-50k Employees , Pune +66 more,,
5338,ICFAI Business School,3.7, 29 years old , 1k-5k Employees , Pune +41 more,,
5339,RioMed Technologies,3.5,,,Pune,,
5340,Knauf Ceiling Solutions,4.1,,201-500 Employees , Pune +5 more,,
5341,Rammangal Heart Foundation,3.7,,,Pune,,
5342,Giuliani Steering Cylinders,3.8,,,Pune +1 more,,
5343,Bharat Serums and Vaccines,3.9, 53 years old , 1k-5k Employees , Pune +50 more,,
5344,Ayanworks Technology Solutions,3.2, 9 years old ,51-200 Employees , Pune,,
5345,Wildcraft,3.9, 26 years old , 1k-5k Employees , Pune +37 more,,
5346,Netrix LLC,3.4, 35 years old , 51-200 Employees , Pune +3 more,,
5347,R-Constellation,4.0,,,Pune,,
5348,Arena Animation,3.8, 28 years old , 11-50 Employees , Pune +56 more,,
5349,Yusen Logistics,4.2, 69 years old , 501-1k Employees , Pune +29 more,,
5350,Innofied Solution,3.5, 12 years old , 51-200 Employees , Pune +1 more,,
5351,USHA International,4.2, 90 years old , 1k-5k Employees , Pune +111 more, Public ,Consumer Electronics & Appliances 
5352,Autoliv,4.0, 71 years old , 1k-5k Employees , Pune +14 more,,
5353,Trimurti Group,3.5,, 51-200 Employees , Pune +4 more,,
5354,Aditya Engineering,4.6,,,Pune +8 more,,
5355,Capri Global Housing Finance,3.5, 27 years old , 10k-50k Employees , Pune +66 more,,
5356,Stratacent,3.5,, 51-200 Employees , Pune +1 more,,
5357,Uflex,3.8, 39 years old , 5k-10k Employees , Pune +42 more, Public ,Packaging 
5358,Plex Systems,3.8, 29 years old , 501-1k Employees (Global) , Pune,,
5359,GE Transportation,4.2, 117 years old , 1k-5k Employees , Pune +11 more, Public ,Industrial Machinery 
5360,Bizerba India,4.3,,51-200 Employees , Pune +5 more,,
5361,APL Apollo Tubes,3.8, 38 years old , 1k-5k Employees , Pune +39 more, Public ,Building Material 
5362,MicroGenesis CADSoft,4.5, 27 years old , 51-200 Employees , Pune +8 more,,
5363,Austere Technology Solution,3.8,, 51-200 Employees , Pune +1 more,,
5364,ATC (Assam),3.9, 72 years old , 501-1k Employees (Global) , Pune +34 more,,
5365,Nirmiti Precision,3.7, 17 years old , 201-500 Employees , Pune +6 more,,
5366,Advance Technology (India),3.7, 14 years old , 51-200 Employees , Pune +5 more, Public ,Industrial Machinery 
5367,EMH Crane Components,3.9,,,Pune,,
5368,NMD,4.7,,,Pune,,
5369,Quest Unique Technology,4.0,,,Pune,,
5370,Ageis,3.7,, 11-50 Employees (Global) , Pune +15 more,,
5371,CBSI,3.9, 26 years old , 501-1k Employees , Pune +13 more,,
5372,Qi Spine Clinic,2.8, 13 years old , 201-500 Employees , Pune +10 more,,
5373,Jyoti CNC Automation,4.0, 35 years old , 501-1k Employees , Pune +26 more, Public ,Industrial Machinery 
5374,Dhi Technologies,2.0,6 years old ,, Pune,,
5375,Keyence,4.3, 50 years old , 11-50 Employees , Pune +3 more, Forbes Global 2000 ,Internet 
5376,Network People Services Technologies,4.0, 11 years old , 51-200 Employees , Pune +9 more, Startup ,IT Services & Consulting 
5377,SA Infrastructure Consultants,4.0, 19 years old , 1k-5k Employees , Pune +40 more,,
5378,Woodland,3.7, 32 years old , 5k-10k Employees (Global) , Pune +57 more,,
5379,Pariksha.Co,4.7, 9 years old , 51-200 Employees , Pune +3 more, Startup ,Internet 
5380,Klaus IT Solutions,3.6, 13 years old , 1k-5k Employees , Pune +6 more,,
5381,Action Construction Equipment,3.8, 29 years old , 1k-5k Employees , Pune +43 more, Public ,Industrial Machinery 
5382,Central Reserve Police Force,4.6, 85 years old , 1 Lakh+ Employees , Pune +73 more,Government , Central 
5383,OMX Technologies,3.8, 11 years old , 11-50 Employees , Pune +1 more,,
5384,Future Supply Chain Solutions,4.4, 18 years old , 1k-5k Employees , Pune +59 more, Public ,Logistics 
5385,Kalyaniwalla & Mistry,3.3, 96 years old , 51-200 Employees , Pune +5 more,,
5386,FORVIA Faurecia,3.7,,,Pune +2 more,,
5387,WITMANS ADVANCED FLUIDS,4.2,,,Pune +4 more,,
5388,Raj Deep Envirocon LLP,4.9,,,Pune,,
5389,MIT group of Institute,3.2,,, Pune,,
5390,Probus Software Private Limited,4.0, 14 years old , 51-200 Employees , Pune +1 more,,
5391,Alliance Insurance Brokers,3.9,, 201-500 Employees , Pune +9 more,,
5392,Eilisys Technologies,4.5,, 51-200 Employees , Pune +1 more,,
5393,Hero Motors Company,4.1, 26 years old , 201-500 Employees , Pune +184 more,,
5394,Askchemicals,3.6, 29 years old ,201-500 Employees , Pune +3 more,,
5395,PVR PROJECTS,3.6,, 51-200 Employees , Pune +4 more,,
5396,ShopX,4.4, 9 years old , 201-500 Employees , Pune +30 more, Startup ,Internet 
5397,All India Institute of Local Self Government,3.5, 98 years old , 1k-5k Employees , Pune +26 more,,
5398,Profive Engineering,3.9,,51-200 Employees , Pune,,
5399,Anosales,4.6,,,Pune +1 more,,
5400,Mai Mangeshkar Hospital,4.4,,51-200 Employees , Pune,,
5401,RSM India,3.4, 60 years old , 1k-5k Employees , Pune +21 more,,
5402,Magna Automations,4.2,,,Pune +5 more,,
5403,UL Systems & Controls,4.0,,,Pune,,
5404,Harnex Systems,4.5,, 51-200 Employees , Pune +1 more,,
5405,Arkenea Technologies,1.9, 13 years old , 51-200 Employees , Pune,,
5406,Accel IT Services,3.7, 33 years old , 501-1k Employees , Pune +38 more,,
5407,GlobeFlex Research India,3.8,, 51-200 Employees , Pune +1 more,,
5408,Pon Pure Chemical,4.0, 43 years old , 501-1k Employees , Pune +34 more,,
5409,Country Club Hospitality & Holidays,3.8, 35 years old , 201-500 Employees , Pune +19 more,,
5410,Intellitech Solutions,4.4,,,Pune +3 more,,
5411,Erecon Spaces,4.2,,,Pune +1 more,,
5412,Processia Solutions,4.5,,51-200 Employees , Pune,,
5413,Brink's,4.4, 165 years old , 201-500 Employees , Pune +34 more,,
5414,ICS,3.1, 22 years old ,201-500 Employees , Pune +22 more,,
5415,Relatient,2.5,,,Pune,,
5416,Shalimar Paints,3.9, 122 years old , 1k-5k Employees , Pune +61 more, Public ,Chemicals 
5417,Pepperfry,3.4, 13 years old , 1k-5k Employees , Pune +33 more,,
5418,Renovision Automation Services,3.7, 18 years old , 1k-5k Employees , Pune +63 more,,
5419,Reva Tech Software Solution,4.6,,, Pune,,
5420,Zelite Solutions,3.8, 13 years old , 51-200 Employees , Pune,,
5421,Castrol,4.3, 125 years old , 501-1k Employees , Pune +93 more, Public ,Petrochemicals 
5422,Satin Creditcare Network,4.1, 34 years old , 5k-10k Employees , Pune +234 more, Public ,NBFC 
5423,Newaskar Logistics,3.4,,, Pune +3 more,,
5424,Tata Consumer Products,3.9, 62 years old , 1k-5k Employees , Pune +141 more, Public ,FMCG 
5425,Tech9,4.0,,,Pune +1 more,,
5426,Business Promoted,3.4,,,Pune,,
5427,Innovative Vastunirman,4.2,, 51-200 Employees , Pune,,
5428,Jeeves Consumer Services,3.9, 17 years old , 5k-10k Employees , Pune +53 more,,
5429,Back Office,4.2, 20 years old , 51-200 Employees , Pune +39 more,,
5430,Accel Limited,3.9, 33 years old , 1k-5k Employees , Pune +27 more, Public ,IT Services & Consulting 
5431,Technotron Softech,4.5,,,Pune,,
5432,Hetero Healthcare,3.6, 18 years old , 1k-5k Employees , Pune +60 more,,
5433,Highway Industries,4.0, 53 years old , 1k-5k Employees , Pune +12 more,,
