,company_name,company_rating,old,total_employees,cities,type,industry
4696,Naandi Foundation,3.9, 26 years old , 201-500 Employees , Mumbai +45 more,,
4697,Optum,4.0, 47 years old , 10k-50k Employees , Mumbai +32 more,,
4698,Capiot Software,3.3, 10 years old , 51-200 Employees , Mumbai +2 more,,
4699,TRIGO Group,2.9, 27 years old , 11-50 Employees , Mumbai +23 more,,
4700,Hydac,3.5, 61 years old , 51-200 Employees , Mumbai +10 more,,
4701,Machine Tools India,3.4, 96 years old , 201-500 Employees , Mumbai +13 more,,
4702,Wunderman Thompson,3.3,, 201-500 Employees , Mumbai +10 more,,
4703,K Mordani Realty,3.4,, 11-50 Employees , Mumbai +1 more, Startup ,Real Estate 
4704,Pioneer Financial & Management Services,3.5, 29 years old , 201-500 Employees , Mumbai +7 more,,
4705,Accentuate Business Solutions,3.8,, 51-200 Employees , Mumbai +12 more,,
4706,Godrej Housing Finance,3.3,,201-500 Employees , Mumbai +8 more,,
4707,Naandi Foundation,3.9, 26 years old , 201-500 Employees , Mumbai +45 more,,
4708,Polestar Consulting,4.3,,, Mumbai +6 more,,
4709,Healing Pharma India,4.0, 6 years old ,201-500 Employees , Mumbai +5 more,,
4710,Coppergate,2.5,,51-200 Employees , Mumbai +3 more,,
4711,Schwing Stetter,4.1, 26 years old , 1k-5k Employees , Mumbai +39 more, Fortune India 500 ,Industrial Machinery 
4712,Edelweiss General Insurance Co.,4.1,,201-500 Employees , Mumbai +6 more,,
4713,Hitachi Lift,3.5, 16 years old ,201-500 Employees , Mumbai +8 more,,
4714,Damico Ship Ishima,4.1,,,Mumbai +2 more,,
4715,Unibic Foods,4.0, 20 years old , 501-1k Employees , Mumbai +42 more,,
4716,Ssoe Group,3.6,,11-50 Employees , Mumbai +1 more,,
4717,Doms Industries,3.7, 48 years old , 201-500 Employees , Mumbai +18 more,,
4718,Adrosonic IT Consultancy Services,1.9,, 51-200 Employees , Mumbai +1 more,,
4719,Cunix Infotech,3.8, 32 years old , 11-50 Employees , Mumbai +1 more,,
4720,Edelweiss General Insurance Co.,4.1,,201-500 Employees , Mumbai +6 more,,
4721,Hitachi Lift,3.5, 16 years old ,201-500 Employees , Mumbai +8 more,,
4722,Etg Agro,4.1, 57 years old , 501-1k Employees (Global) , Mumbai +7 more, Conglomerate ,Food Processing 
4723,Ayushakti Ayurved,2.9, 37 years old , 51-200 Employees , Mumbai +6 more,,
4724,Mangal Credit And Fincorp,4.2,, 51-200 Employees , Mumbai +3 more, Public ,NBFC 
4725,GrayQuest Finance,3.1,,,Mumbai +11 more,,
4726,Soma Enterprises,4.2, 27 years old , 1k-5k Employees , Mumbai +44 more,,
4727,Concept PR,3.1,,, Mumbai +6 more,,
4728,Printography Systems,4.3, 46 years old , 51-200 Employees , Mumbai +2 more,,
4729,Malabar Group Of Companies,3.8, 31 years old , 1k-5k Employees , Mumbai +41 more,,
4730,Vector Consulting,3.6, 18 years old ,51-200 Employees , Mumbai +3 more,,
4731,Baccarose,4.1, 25 years old ,201-500 Employees , Mumbai +19 more,,
4732,Guiltfree Industries,3.7, 8 years old , 201-500 Employees , Mumbai +42 more, Public ,FMCG 
4733,Ebco,3.6, 61 years old , 501-1k Employees , Mumbai +12 more,,
4734,Cerebrus Consultants,2.8,,11-50 Employees , Mumbai +4 more,,
4735,ESIC HOSPITAL,4.0, 72 years old , 201-500 Employees , Mumbai +40 more,,
4736,LIVING LIQUIDZ,2.9,,51-200 Employees , Mumbai +3 more,,
4737,Rohan Builders,4.2, 31 years old , 1k-5k Employees , Mumbai +57 more,,
4738,360 Realtors,3.8, 10 years old , 501-1k Employees , Mumbai +22 more,,
4739,Lotus Herbals Private Limited,4.2, 31 years old , 1k-5k Employees , Mumbai +49 more,,
4740,Cybertech Systems & Software,3.9, 29 years old , 201-500 Employees , Mumbai +8 more,,
4741,Aludecor Lamination,3.9, 20 years old , 201-500 Employees , Mumbai +35 more,,
4742,NOOR HOSPITAL,3.2,, 201-500 Employees , Mumbai +1 more,,
4743,MyDentist,1.6, 17 years old ,, Mumbai +4 more,,
4744,AppsDaily,3.2, 16 years old , 201-500 Employees , Mumbai +24 more,,
4745,Inscripts,4.4, 15 years old , 51-200 Employees , Mumbai +1 more,,
4746,Biz Technologies,2.1, 23 years old , 51-200 Employees , Mumbai +2 more,,
4747,Saudi Arabian Airlines,4.1, 79 years old , 201-500 Employees , Mumbai +16 more,,
4748,Illumine,3.3, 28 years old , 11-50 Employees , Mumbai +3 more,,
4749,Microscan Computers,3.6,, 51-200 Employees , Mumbai +1 more,,
4750,Social Kinnect,3.1, 13 years old , 51-200 Employees , Mumbai +2 more,,
4751,PineBridge Investments,4.2,,51-200 Employees , Mumbai +1 more,,
4752,Endemol Shine Group,4.6, 4 years old , 51-200 Employees , Mumbai +3 more,,
4753,Dorsch,4.2, 73 years old , 51-200 Employees , Mumbai +6 more,,
4754,Dish Hospitality,3.9,,, Mumbai,,
4755,Cello Wim Plast,3.5, 57 years old , 501-1k Employees (Global) , Mumbai +9 more,,
4756,The Cricket Club of India,3.4, 91 years old , 51-200 Employees , Mumbai,,
4757,Edelweiss Agri Value Chain,4.6, 10 years old , 201-500 Employees , Mumbai +21 more,,
4758,Panda Retail Company,4.3, 46 years old , 1-10 Employees , Mumbai +13 more,,
4759,MatchPoint gps,4.2, 12 years old , 201-500 Employees (Global) , Mumbai +8 more,,
4760,Mumbai Cricket Association Recreation Centre,5.0,, 51-200 Employees , Mumbai +2 more,,
4761,Endemol Shine Group,4.6, 4 years old , 51-200 Employees , Mumbai +3 more,,
4762,Kaarya Facilities & Services,3.3, 15 years old , 1k-5k Employees , Mumbai,,
4763,Illumine,3.3, 28 years old , 11-50 Employees , Mumbai +3 more,,
4764,SKILLDOM Learning Solutions,3.8, 19 years old , 51-200 Employees , Mumbai +1 more,,
4765,Microscan Computers,3.6,, 51-200 Employees , Mumbai +1 more,,
4766,PineBridge Investments,4.2,,51-200 Employees , New York +1 more,,
4767,Dorsch,4.2, 73 years old , 51-200 Employees , Frankfurt +6 more,,
4768,Dish Hospitality,3.9,,, Mumbai,,
4769,Cello Wim Plast,3.5, 57 years old , 501-1k Employees (Global) , Mumbai +9 more,,
4770,Edelweiss Agri Value Chain,4.6, 10 years old , 201-500 Employees , Mumbai +21 more,,
4771,Ardent Maschinfabrik,4.3, 13 years old , 201-500 Employees , Mumbai +4 more,,
4772,Sahana Group of Companies,4.1,,,Mumbai +1 more,,
4773,Centrumdirect,4.0, 27 years old , 1k-5k Employees , Mumbai +17 more,,
4774,Clear Point Instrumentation,4.0, 32 years old , 51-200 Employees (Global) , Mumbai +3 more,,
4775,Nazara Technologies,2.1, 25 years old , 201-500 Employees , Mumbai,,
4776,Mercator Lines,3.8,,,Mumbai +1 more,,
4777,Pressto Dry-cleaning And Laundry,4.6, 17 years old , 201-500 Employees , bombay +3 more,,
4778,New Globe Logistik,3.8,,51-200 Employees , Mumbai +2 more,,
4779,Giriraj Civildevelopers,4.0,, 11-50 Employees , Mumbai +4 more,,
4780,Sm2 Infotech,4.3, 9 years old , 51-200 Employees , Mumbai +1 more,,
4781,Nish Developers,3.6,,51-200 Employees , Mumbai,,
4782,Onestop Retail,3.2,, 201-500 Employees , Mumbai +2 more,,
4783,TSA Process Equipments,3.7,, 51-200 Employees , Mumbai +4 more,,
4784,Invotec Automation,4.0,,,Mumbai,,
4785,Unitedhealthcare Parekh Tpa,4.4, 23 years old , 51-200 Employees , Mumbai +7 more,,
4786,Kamikaze B2B Media,1.7,,11-50 Employees (Global) , Mumbai +1 more,,
4787,CEC-ITD-TPL,4.6,,,Mumbai,,
4788,Happy Minds International,5.0,,201-500 Employees , Mumbai +1 more,,
4789,Kapco Banquets And Catering,3.8,,5k-10k Employees (Global) , Mumbai +1 more,,
4790,Easyday Club,4.5, 16 years old , 1-10 Employees , Mumbai +69 more,,
4791,Grand Resource Factory,4.0,,,Mumbai +1 more,,
4792,The Fern An Ecotel Hotel,3.1, 14 years old , 1k-5k Employees (Global) , Mumbai +10 more,,
4793,Panda Retail Company,4.3, 46 years old , 1-10 Employees , Mumbai +13 more,,
4794,MatchPoint gps,4.2, 12 years old , 201-500 Employees (Global) , Mumbai +8 more,,
4795,Hab Pharmaceuticals & Research,4.0, 44 years old , 11-50 Employees , Mumbai +3 more,,
4796,Thunga Hospital,3.9, 23 years old , 51-200 Employees , Mumbai +2 more,,
4797,NISA Group Of Companies,3.7, 51 years old , 51-200 Employees , Mumbai +14 more,,
4798,Netafim Agricultural Financing Agency,3.9, 13 years old , 501-1k Employees , Mumbai +11 more,,
4799,Erulearning Solutions,3.9,,1k-5k Employees , Mumbai +1 more,,
4800,Cmots Infotech,2.5, 27 years old , 201-500 Employees , Mumbai +1 more,,
4801,All Services Global,3.8, 34 years old , 51-200 Employees , Mumbai +7 more,,
4802,Thunga Hospital,3.9, 23 years old , 51-200 Employees , Mumbai +2 more,,
4803,Netafim Agricultural Financing Agency,3.9, 13 years old , 501-1k Employees , Mumbai +11 more,,
4804,Asia Pulp & Paper,3.8, 52 years old ,10k-50k Employees (Global) , Mumbai +9 more,,
4805,Svenska Design Hotels,2.6, 12 years old , 201-500 Employees (Global) , Mumbai +1 more, Startup ,Internet 
4806,Centrumdirect,4.0, 27 years old , 1k-5k Employees , Mumbai +17 more,,
4807,TurtleDove Technologies,3.9, 9 years old , 1-10 Employees (Global) , Mumbai +4 more,,
4808,Kapco Banquets And Catering,3.8,,5k-10k Employees (Global) , Mumbai +1 more,,
4809,The Ageless Clinic,1.5, 16 years old ,, Mumbai,,
4810,RATNSORB Architecture and Design,4.0,, 11-50 Employees , Mumbai,,
4811,Kivo Solutions,2.5, 10 years old ,, Mumbai +3 more,,
4812,Happy Minds International,5.0,,201-500 Employees , Mumbai +1 more,,
4813,KAISHAR INTERIORS,4.4,,,Mumbai +4 more,,
4814,Anvis Digital,1.7, 11 years old ,11-50 Employees , Mumbai,,
4815,CR Forex,4.8,, 11-50 Employees , Mumbai +1 more,,
4816,Antarang Foundation,3.3,, 11-50 Employees (Global) , Mumbai +4 more,,
4817,Accentuate Technology,4.2,, 1-10 Employees , Mumbai +12 more,,
4818,Inquizity Metanoia,3.4,,,Mumbai +1 more,,
4819,Ubs Forums,3.1,, 51-200 Employees , Mumbai +3 more,,
4820,Internet & Mobile Association of India (IAMAI),3.4,,11-50 Employees , Mumbai +1 more,,
4821,Gm Elektra,4.2,,501-1k Employees , Mumbai +7 more,,
4822,Deve Rus Advisory Services,4.4, 7 years old , 11-50 Employees , Mumbai +1 more,,
4823,Upstep Academy,3.2,,,Mumbai,,
4824,Curever Pharma,4.2,,,Mumbai +6 more,,
4825,Instant Mudra Technologies,3.5,,,Mumbai +7 more,,
4826,Luminescent Digital,3.6,,,Mumbai +1 more,,
4827,MOBITECH INDUSTRIES,4.0,,11-50 Employees , Mumbai +6 more,,
4828,ACI Cumballa Hill Hospital,3.4,,,Mumbai +1 more,,
4829,Cosmos-Maya,3.5,,501-1k Employees , Mumbai +4 more,,
4830,Salarycanyon,4.8, 3 years old , 51-200 Employees , Mumbai +4 more,,
4831,Mind Frame India,3.9,,,Mumbai +1 more,,
4832,Aays Analytics,4.1,,,Mumbai +2 more,,
4833,Team ACE HR,3.4,,,Mumbai,,
4834,Fluent Life,4.1,,,Mumbai +1 more,,
4835,Easyday Club,4.5, 16 years old , 1-10 Employees , Mumbai +69 more,,
4836,Grand Resource Factory,4.0,,,Mumbai +1 more,,
4837,Starlit Ability Enhancement Services,4.0, 7 years old , 51-200 Employees (Global) , Mumbai +2 more,,
4838,Technicolor,4.0, 131 years old , 5k-10k Employees , Mumbai +8 more,,
4839,Indian Bank,3.5, 117 years old , 10k-50k Employees , Mumbai +74 more, Fortune India 500 ,Banking 
4840,Sutra Services,4.3, 15 years old , 11-50 Employees , Mumbai +2 more,,
4841,Aurobindo Pharma,4.0, 38 years old , 10k-50k Employees , Mumbai +93 more, Public ,Pharma 
4842,Arya Communications & Electronics Services,4.3,,51-200 Employees , Mumbai +7 more,,
4843,Qyuki Digital Media,4.3, 13 years old ,51-200 Employees , Mumbai +1 more,,
4844,Dovesoft,2.7,,11-50 Employees , Mumbai +1 more,,
4845,Bharat Stars Services,3.6, 17 years old , 51-200 Employees , Mumbai +13 more,,
4846,Equirus Capital,3.7, 17 years old , 51-200 Employees , Mumbai +1 more,,
4847,Skillnet Solutions,4.6,, 51-200 Employees , Mumbai +7 more,,
4848,Yapsody India,4.4, 12 years old , 51-200 Employees , Mumbai,,
4849,BBR INDIA,3.9, 47 years old , 201-500 Employees , Mumbai +14 more,,
4850,Swarovski India,4.2, 129 years old , 501-1k Employees , Mumbai +14 more,,
4851,Regaliz Medicare,3.8,,201-500 Employees , Mumbai +8 more,,
4852,Syngenta,4.3, 24 years old , 1k-5k Employees , Mumbai +137 more,,
4853,Web Access,3.7, 24 years old ,51-200 Employees , Mumbai +1 more,,
4854,Skillmatics,4.6, 8 years old , 11-50 Employees , Mumbai +2 more, Startup ,Internet 
4855,Logo Infosoft,4.3, 8 years old , 201-500 Employees , Mumbai +14 more, Startup ,Internet 
4856,Rashi Entertainment,4.1,, 51-200 Employees , Mumbai +2 more,,
4857,The Tree House,4.3, 21 years old , 51-200 Employees , Mumbai +11 more,,
4858,Karnataka Bank,3.8, 100 years old , 5k-10k Employees , Mumbai +47 more, Public ,Banking 
4859,Securitas,4.0, 90 years old , 10k-50k Employees , Mumbai +34 more, Forbes Global 2000 ,Law Enforcement & Security 
4860,Yapsody India,4.4, 12 years old , 51-200 Employees , Mumbai,,
4861,Syngenta,4.3, 24 years old , 1k-5k Employees , Mumbai +137 more,,
4862,Aurobindo Pharma,4.0, 38 years old , 10k-50k Employees , Mumbai +93 more, Public ,Pharma 
4863,Sutra Services,4.3, 15 years old , 11-50 Employees , Mumbai +2 more,,
4864,Technicolor,4.0, 131 years old , 5k-10k Employees , Mumbai +8 more,,
4865,Web Access,3.7, 24 years old ,51-200 Employees , Mumbai +1 more,,
4866,TPAC Packaging India,3.8,,201-500 Employees , Mumbai +7 more,,
4867,Acer India,4.2, 48 years old , 51-200 Employees , Mumbai +31 more, Public ,IT Services & Consulting 
4868,Saint-Gobain Abrasives,4.1, 139 years old , 10k-50k Employees (Global) , Mumbai +21 more,,
4869,Lipi Data Systems,3.6, 31 years old , 1k-5k Employees , Mumbai +39 more,,
4870,Bare International,3.9, 37 years old , 201-500 Employees , Mumbai +1 more,,
4871,Nilkamal Material Handling,3.6,,,Mumbai +17 more,,
4872,CIBIL,3.4, 24 years old , 51-200 Employees (Global) , Mumbai +4 more,,
4873,Hughes Communications,3.8, 31 years old , 501-1k Employees , Mumbai +17 more,,
4874,Jindal Poly Films,3.7, 50 years old , 1k-5k Employees , Mumbai +12 more, Public ,Packaging 
4875,Tanda Co,3.8,,,Mumbai +119 more,,
4876,Nomura Securities,4.0, 35 years old , 1k-5k Employees (Global) , Mumbai,,
4877,Confederation of Indian Industry,3.5, 129 years old , 5k-10k Employees , Mumbai +33 more,,
4878,Trilegal,4.2, 24 years old , 51-200 Employees , Mumbai +5 more,,
4879,Fintech Blue Solutions,4.0,, 501-1k Employees , Mumbai +20 more,,
4880,Stellar Information Technology,3.8, 31 years old , 201-500 Employees , Mumbai +11 more,,
4881,Double Negative,3.9, 26 years old , 1k-5k Employees (Global) , Mumbai +7 more,,
4882,Makarand M. Joshi & Co.,3.8,, 51-200 Employees (Global) , Mumbai +1 more,,
4883,Runwal Residency,4.0,, 201-500 Employees , Mumbai +1 more,,
4884,Oriental Rail Infrastructure,3.5,,, Mumbai +1 more,,
4885,Luxor Writing Instruments,3.9, 23 years old , 1k-5k Employees , Mumbai +31 more,,
4886,Melot Technologies,3.0,,11-50 Employees , Mumbai +3 more,,
4887,Mosambee - Synergistic Financial Networks,2.9,,, Mumbai +2 more,,
4888,Strategic Learning Solutions,4.4, 28 years old , 201-500 Employees , Mumbai +22 more,,
4889,VRL Logistics,4.0, 41 years old , 10k-50k Employees , Mumbai +88 more, Public ,Logistics 
4890,DNEG India Media Services,3.8, 26 years old , 1k-5k Employees , Mumbai +8 more,,
4891,Cointab,4.1, 9 years old , 11-50 Employees , Mumbai +1 more, Startup ,FinTech 
4892,Sales India,4.2, 53 years old , 501-1k Employees , Mumbai +60 more,,
4893,Gherzi Consulting Engineers,4.1,,11-50 Employees , Mumbai +1 more,,
4894,Maharashtra State Electricity Transmission Company,4.1, 19 years old , 1k-5k Employees , Mumbai +29 more,Government , State 
4895,Vaco Binary Semantics,3.6, 8 years old , 1k-5k Employees , Mumbai +31 more,,
4896,IKS,3.8,,, Mumbai +5 more,,
4897,Cryoviva Biotech,3.3, 18 years old , 501-1k Employees , Mumbai +41 more,,
4898,20 Microns,4.1, 37 years old , 201-500 Employees , Mumbai +8 more, Public ,Chemicals 
4899,SterlingBackcheck,3.6, 49 years old ,1k-5k Employees (Global) , Mumbai +2 more,,
4900,Brand Institute,4.8,,51-200 Employees , Mumbai +2 more,,
4901,NY CINEMAS,3.8,, 51-200 Employees , Mumbai +9 more,,
4902,Herald Logic,3.9, 22 years old , 51-200 Employees (Global) , Mumbai,,
4903,CapitalVia,4.1, 19 years old , 501-1k Employees , Mumbai +6 more,,
4904,Planet Retail Holdings,3.2,,, Mumbai +6 more,,
4905,Udyog Software,3.1, 31 years old ,201-500 Employees , Mumbai +5 more,,
4906,Marwadi Shares & Finance,4.3, 32 years old , 501-1k Employees , Mumbai +21 more, Public ,Financial Services 
4907,Family Health Plan,4.0, 29 years old , 1k-5k Employees , Mumbai +28 more,,
4908,Special Technical Services,4.2, 44 years old , 201-500 Employees , Mumbai +12 more,,
4909,T-Series,3.5, 41 years old , 51-200 Employees , Mumbai +6 more,,
4910,HCL Healthcare,4.2, 10 years old , 501-1k Employees , Mumbai +22 more,,
4911,Galentic Technologies,3.5,,,Mumbai +3 more,,
4912,United Office Systems,3.6,, 11-50 Employees , Mumbai +6 more,,
4913,Aishwarya Lifesciences,3.5, 14 years old , 501-1k Employees (Global) , Mumbai +7 more,,
4914,Celagenex Research India,3.6,,,Mumbai +10 more,,
4915,The Learning Curve,4.3, 12 years old , 11-50 Employees , Mumbai +8 more,,
4916,Elara Capital,4.1, 22 years old , 51-200 Employees , Mumbai +3 more,,
4917,Interpublic Group,4.0, 122 years old ,1k-5k Employees , Mumbai +4 more, Forbes Global 2000 ,
4918,Fullife Healthcare,4.0, 15 years old , 201-500 Employees , Mumbai +4 more,,
4919,Vitrina,2.6,,,Mumbai +1 more,,
4920,P Sivaramakrishnan & Associates,4.8,,,Mumbai,,
4921,Wellknown Polyesters,4.0, 28 years old , 1k-5k Employees , Mumbai +8 more, Public ,Fashion & Textile 
4922,DCW,4.0, 99 years old , 1k-5k Employees , Mumbai +10 more, Public ,Chemicals 
4923,H & H Pharmaceutical,4.0, 35 years old ,1k-5k Employees , Mumbai +8 more,,
4924,RSWM,3.9, 63 years old , 10k-50k Employees , Mumbai +27 more, Public ,Fashion & Textile 
4925,HFCL,4.2, 37 years old , 1k-5k Employees , Mumbai +92 more, Public ,Hardware & Networking 
4926,Mahindra Special Services Group,3.0, 22 years old , 51-200 Employees , Mumbai +2 more,,
4927,Mukand Engineers,4.5, 37 years old , 51-200 Employees , Mumbai +15 more, Public ,Engineering & Construction 
4928,Nufuture Digital,3.6,, 51-200 Employees , Mumbai +6 more,,
4929,Merit Group,3.8, 21 years old , 501-1k Employees , Mumbai +3 more,,
4930,The Free Press Journal,3.8,,51-200 Employees (Global) , Mumbai +2 more,,
4931,Karnataka Bank,3.8, 100 years old , 5k-10k Employees , Mumbai +47 more, Public ,Banking 
4932,Corteva Agriscience,4.3, 5 years old , 1k-5k Employees , Mumbai +80 more, Public ,Agro Chemicals 
4933,Stryker,4.1, 83 years old , 1k-5k Employees , Mumbai +16 more, Public ,Medical Equipment 
4934,LRN Corporation,3.9,,201-500 Employees (Global) , Mumbai,,
4935,SSIZ International,3.9,,,Mumbai +10 more,,
4936,James Walker Inmarco Industries,3.4,,51-200 Employees , Mumbai +6 more,,
4937,D.Navinchandra Jewels,4.3,,501-1k Employees , Mumbai,,
4938,SBICAP Trustee Company,2.4,,51-200 Employees , Mumbai +8 more,,
4939,Crest Property Solutions,3.8,,201-500 Employees , Mumbai +2 more,,
4940,Nomura Securities,4.0, 35 years old , 1k-5k Employees (Global) , Mumbai,,
4941,Confederation of Indian Industry,3.5, 129 years old , 5k-10k Employees , Chennai +33 more,,
4942,Fintech Blue Solutions,4.0,, 501-1k Employees , Mumbai +20 more,,
4943,Jindal Poly Films,3.7, 50 years old , 1k-5k Employees , Nashik +12 more, Public ,Packaging 
4944,Trilegal,4.2, 24 years old , 51-200 Employees , New Delhi +5 more,,
4945,Bare International,3.9, 37 years old , 201-500 Employees , Mumbai +1 more,,
4946,Family Health Plan,4.0, 29 years old , 1k-5k Employees , Chennai +28 more,,
4947,Qure.ai,3.3, 8 years old , 11-50 Employees (Global) , Mumbai +1 more, Startup ,Healthcare 
4948,Mukand Engineers,4.5, 37 years old , 51-200 Employees , Mumbai +15 more, Public ,Engineering & Construction 
4949,Wellknown Polyesters,4.0, 28 years old , 1k-5k Employees , Daman & Diu +8 more, Public ,Fashion & Textile 
4950,Udyog Software,3.1, 31 years old ,201-500 Employees , Mumbai +5 more,,
4951,Marwadi Shares & Finance,4.3, 32 years old , 501-1k Employees , Rajkot +21 more, Public ,Financial Services 
4952,Special Technical Services,4.2, 44 years old , 201-500 Employees , Chennai +12 more,,
4953,Acer India,4.2, 48 years old , 51-200 Employees , Chennai +31 more, Public ,IT Services & Consulting 
4954,Saint-Gobain Abrasives,4.1, 139 years old , 10k-50k Employees (Global) , Chennai +21 more,,
4955,MAPRA LABORATORIES,4.7,,51-200 Employees , Mumbai +12 more,,
4956,Corteva Agriscience,4.3, 5 years old , 1k-5k Employees , Hyderabad / Secunderabad +80 more, Public ,Agro Chemicals 
