,company_name,company_rating,old,total_employees,cities,type,industry
9102,Pancham Nishad Sangeet Sansthan,5.0,,,Indore,,
9103,BOT EYE,2.0,,,Indore,,
9104,Delhi Coaching Classes Indore,5.0,,,Indore,,
9105,All Solutions Engineer And Contractor,5.0,,,Indore,,
9106,Bricksoin Financial Services,4.0,,,Indore,,
9107,Indian Bio Diesel And Energy,2.0,,,Indore,,
9108,Anand Ladha & Associates,,,,Indore,,
9109,RRG Construction,,,,Indore,,
9110,Shanti Infosoft LLP,, 11 years old , 51-200 Employees , Indore,,
9111,Gugli,4.0,,,Indore,,
9112,Precise Secure Automation,1.0,,,Indore,,
9113,Shriram Tasty Foods,2.0,,,Indore,,
9114,Genics Techsol,5.0,,,Indore,,
9115,Sureka Paper Containers,5.0,,,Indore,,
9116,Alixar Healthcare,2.4,,,Indore +1 more,,
9117,CybX Virtual Technologies,5.0,,,Indore,,
9118,Mukta Advertising,5.0,,,Indore,,
9119,Swara Hygiene,5.0,,,Indore,,
9120,Kavya Infotech,4.8,,,Indore +3 more,,
9121,VIEGA,4.1, 9 years old , 51-200 Employees , Indore +8 more,,
9122,Zodiac Clothing Company,3.6, 40 years old , 1k-5k Employees , Indore +23 more, Public ,Fashion & Textile 
9123,Beacon Diagnostics,3.8, 34 years old ,51-200 Employees , Indore +6 more,,
9124,Hamilton Writing Instruments,4.3,,51-200 Employees , Indore +8 more,,
9125,Hindware Home Innovation,3.1,,,Indore +29 more,,
9126,K.M. Dastur Reinsurance Brokers,3.9, 51 years old ,11-50 Employees , Indore +11 more,,
9127,Shivam Construction,3.6,, 201-500 Employees , Indore +10 more,,
9128,Soothe Healthcare,3.6, 12 years old , 201-500 Employees , Indore +30 more,,
9129,Columbia Sportswear,4.1, 86 years old , 5k-10k Employees (Global) , Indore +9 more,,
9130,Solar Company,4.0,,,Indore +20 more,,
9131,R.K. Group,3.9, 40 years old , 51-200 Employees , Indore +27 more,,
9132,Formica Laminates,4.0, 111 years old ,201-500 Employees , Indore +12 more,,
9133,63 Moons Technologies,3.8, 36 years old , 501-1k Employees , Indore +12 more, Public ,IT Services & Consulting 
9134,Doubtnut,3.4, 8 years old , 201-500 Employees , Indore +13 more, Startup ,EdTech 
9135,Ceragem,3.0, 26 years old , 1k-5k Employees , Indore +19 more,,
9136,Gusan Construction Saudi Arabia,4.0,,, Indore +4 more,,
9137,Khandelwal Jain & Co.,2.5,,,Indore +2 more,,
9138,Micron Hvac,3.7,,,Indore +2 more,,
9139,FUJITSU GENERAL India,4.4,,501-1k Employees , Indore +15 more,,
9140,SMC,3.9, 36 years old , 201-500 Employees , Indore +38 more, Forbes Global 2000 ,Medical Equipment 
9141,SKS POWER GENERATION,3.2, 16 years old , 201-500 Employees , Indore +11 more, Public ,Power 
9142,Consulting Engineers Group,4.2, 40 years old , 1k-5k Employees , Indore +55 more, Public ,Engineering & Construction 
9143,SHREE PRAYAG AIR CONTROLS PRIVATE LIMITED (SPAC PNEUMATIC),3.5,,,Indore +2 more,,
9144,Star Agrotech,2.9,24 years old ,, Indore +5 more,,
9145,Psychotropics India,4.2, 37 years old , 201-500 Employees , Indore +9 more, Public ,Pharma 
9146,Tech Force Wayand,3.0,,,Indore,,
9147,Ncsi Technologies,3.0,, 501-1k Employees , Indore +3 more,,
9148,A.K.N.S. Education Institute,5.0,,,Indore,,
9149,Pepperfry,3.4, 13 years old , 1k-5k Employees , Indore +33 more,,
9150,Unistone Panels,3.8,13 years old ,, Indore +10 more,,
9151,Future Vision,4.0,,,Indore +3 more,,
9152,Lakme Salon,3.8, 44 years old , 1k-5k Employees (Global) , Indore +41 more,,
9153,HCL Infosystems,4.1, 48 years old , 51-200 Employees , Indore +105 more, Public ,IT Services & Consulting 
9154,DotPe,3.0, 5 years old , 201-500 Employees , Indore +17 more, Startup ,IT Services & Consulting 
9155,Simran Agritech,4.2,,,Indore +2 more,,
9156,Recorders & Medicare Systems (P),3.1, 49 years old , 201-500 Employees , Indore +6 more,,
9157,Mahindra Lifespace Developers,4.1, 30 years old , 201-500 Employees , Indore +20 more, Public ,Real Estate 
9158,Renovision Automation Services,3.7, 18 years old , 1k-5k Employees , Indore +63 more,,
9159,My Inbox Media,3.7, 14 years old , 51-200 Employees , Indore +4 more,,
9160,Systopic Laboratories,4.7, 42 years old , 501-1k Employees , Indore +39 more,,
9161,Gaadi Web,4.0,,,Indore +13 more,,
9162,India Pistons,3.5, 75 years old , 1k-5k Employees , Indore +4 more, Public ,Auto Components 
9163,Teachmint,3.4, 4 years old , 501-1k Employees , Indore +22 more, Startup ,EdTech 
9164,V2 Retail,3.6, 23 years old , 1k-5k Employees , Indore +88 more, Public ,Retail 
9165,Orient Cement,4.3, 45 years old , 1k-5k Employees , Indore +59 more, Public ,Building Material 
9166,Dr. Amin Controllers,3.9, 49 years old , 51-200 Employees , Indore +20 more,,
9167,Trident Group,3.5, 34 years old , 10k-50k Employees , Indore +41 more, Public ,Fashion & Textile 
9168,Box8,3.6, 13 years old , 1k-5k Employees , Indore +14 more,,
9169,Furlenco,3.2, 12 years old , 201-500 Employees , Indore +14 more, Startup ,Internet 
9170,Ather Energy,4.1, 11 years old , 1k-5k Employees , Indore +39 more, Startup ,Automobile 
9171,A.P.S,3.7, 49 years old ,11-50 Employees (Global) , Indore +15 more,,
9172,Motto Systems,4.1, 11 years old , 11-50 Employees (Global) , Indore +2 more,,
9173,Hospitality Consultants,4.7,,11-50 Employees , Indore +19 more,,
9174,All is Well Hospital,4.3,,,Indore +2 more,,
9175,Rk Transport Company,4.2,,, Indore +8 more,,
9176,Citibank,4.0, 212 years old , 10k-50k Employees (Global) , Indore +47 more, Fortune India 500 ,Banking 
9177,Atos,3.8, 27 years old , 10k-50k Employees , Indore +40 more, Forbes Global 2000 ,IT Services & Consulting 
9178,REVE Systems,4.3, 21 years old , 51-200 Employees , Indore +5 more,,
9179,TickerPlant,3.0, 19 years old ,51-200 Employees , Indore +4 more,,
9180,EiS Technologies,3.9, 23 years old , 51-200 Employees , Indore +4 more,,
9181,DeLaval,5.0,,11-50 Employees , Indore +4 more,,
9182,Fitelo,3.9, 5 years old , 1k-5k Employees , Indore +8 more, Startup ,Fitness & Wellness 
9183,Al Turki Enterprises,3.7, 19 years old , 501-1k Employees , Indore +12 more,,
9184,Finova Capital,4.0, 9 years old , 1k-5k Employees , Indore +98 more,,
9185,TSC,4.4,,11-50 Employees (Global) , Indore +12 more,,
9186,STS,4.5, 32 years old ,, Indore +11 more,,
9187,Lab Solutions,4.8,,,Indore +3 more,,
9188,Radhika Associates,3.1,,,Indore +2 more,,
9189,Dorit,5.0,,,Indore,,
9190,MK,3.4,,, Indore +15 more,,
9191,Offshoot Agency,3.6, 22 years old , 501-1k Employees , Indore +17 more,,
9192,SM Group,3.2, 64 years old , 201-500 Employees , Indore +11 more,,
9193,SD Electricals Engineering Works,4.2,,51-200 Employees (Global) , Indore +5 more,,
9194,Nitin Spinners,4.1, 32 years old , 1k-5k Employees , Indore +5 more, Public ,Fashion & Textile 
9195,Sunanda Speciality Coatings,3.7, 42 years old , 11-50 Employees , Indore +14 more,,
9196,Ideal Public School,3.6,, 51-200 Employees , Indore +8 more,,
9197,Jaipur Golden Transport,3.7, 76 years old , 1k-5k Employees , Indore +18 more,,
9198,Aries Agro,4.1, 55 years old , 501-1k Employees , Indore +24 more, Public ,Agro Chemicals 
9199,Naaptol Online Shopping,3.7, 16 years old , 51-200 Employees , Indore +23 more,,
9200,SIMA Labs,4.1, 36 years old , 201-500 Employees , Indore +8 more,,
9201,ATC Tires,3.9, 17 years old , 1k-5k Employees , Indore +12 more,,
9202,Varrsana Ispat,3.6, 24 years old , 501-1k Employees , Indore +8 more, Public ,Engineering & Construction 
9203,Exicom,4.0, 30 years old , 1k-5k Employees , Indore +18 more, Public ,Semiconductors 
9204,Anmol Industries,4.0, 30 years old , 501-1k Employees , Indore +56 more, Public ,Food Processing 
9205,Kobelco Construction Equipment India,4.3, 17 years old , 201-500 Employees , Indore +23 more,,
9206,Instrument Research Associates,3.9, 8 years old , 51-200 Employees , Indore +14 more,,
9207,Comed Chemicals,3.6, 38 years old , 51-200 Employees , Indore +19 more,,
9208,Siemens Financial Services,4.7, 42 years old ,51-200 Employees , Indore +13 more,,
9209,Expleo Solutions,3.9, 42 years old , 1k-5k Employees , Indore +12 more,,
9210,Next Generation Technology,4.1,,1-10 Employees , Indore +2 more,,
9211,Prosperix,2.7,,,Indore +3 more,,
9212,Rakesh Masala,4.3, 28 years old , 201-500 Employees , Indore +18 more,,
9213,Keventer,3.9, 38 years old , 501-1k Employees , Indore +54 more,,
9214,GSP Crop Science,4.0, 39 years old , 501-1k Employees , Indore +36 more,,
9215,Fosroc India,4.4, 44 years old , 501-1k Employees , Indore +40 more,,
9216,Resonance Eduventures,4.1, 23 years old , 51-200 Employees , Indore +35 more, Public ,EdTech 
9217,NM Infotech,5.0,, 11-50 Employees (Global) , Indore,,
9218,Cozentus Technologies,3.4, 5 years old , 51-200 Employees , Indore +1 more,,
9219,Prism Johnson Limited - RMC (India) Division,4.1, 28 years old , 501-1k Employees , Indore +55 more, Public ,Building Material 
9220,HotWax Commerce,1.0,,,Indore,,
9221,Bandhan KOnnagar,3.7, 23 years old , 201-500 Employees , Indore +50 more,,
9222,Adani Green Energy,4.2, 9 years old , 1k-5k Employees , Indore +67 more, Fortune India 500 ,Power 
9223,Logis tech,3.0, 21 years old , 51-200 Employees , Indore +14 more,,
9224,OneAssist Consumer Solutions,4.2, 13 years old , 201-500 Employees , Indore +29 more,,
9225,Medikabazaar,4.7, 10 years old , 501-1k Employees , Indore +28 more, Startup ,Medical Equipment 
9226,Aegis Logistics,4.0, 68 years old , 1k-5k Employees , Indore +25 more, Public ,Oil & Gas 
9227,Kailash Chand Jain & Co.,4.4,,51-200 Employees , Indore +3 more,,
9228,Kips Learning Private Limited,4.4, 29 years old , 51-200 Employees , Indore +20 more,,
9229,Inland World Logistics,3.6, 42 years old , 1k-5k Employees , Indore +38 more,,
9230,MatexNet,3.5, 29 years old , 201-500 Employees , Indore +10 more,,
9231,Belle Vue Clinic Kolkata,3.4, 57 years old , 501-1k Employees , Indore +2 more,,
9232,Guru Tegh Bahadur Public School,4.0,, 11-50 Employees , Indore +11 more,,
9233,Fossil Group,3.7, 40 years old , 501-1k Employees , Indore +35 more,,
9234,Rivulis Irrigation,4.4, 58 years old , 201-500 Employees , Indore +27 more,,
9235,SAI Technologies,4.9, 28 years old , 51-200 Employees , Indore +3 more,,
9236,BNC Power Projects,3.5, 57 years old , 201-500 Employees , Indore +12 more,,
9237,Xinthe Technologies,4.1, 23 years old , 51-200 Employees , Indore +2 more,,
9238,VMS,4.2,, 51-200 Employees , Indore +11 more,,
9239,STS Infracon,4.3,,,Indore +2 more,,
9240,Vivek Kumar & Co,4.2,,,Indore +1 more,,
9241,Nobillio Technologies,4.8,,,Indore +1 more,,
9242,Abk Imports,4.1,, 51-200 Employees , Indore +5 more,,
9243,Indian Commodity Exchange,4.4, 7 years old , 51-200 Employees , Indore +3 more,,
9244,AIRSPAN NETWORKS,3.3, 32 years old , 1-10 Employees , Indore +7 more,,
9245,Central Industrial Security Force,4.5, 55 years old , 1 Lakh+ Employees , Indore +69 more,,
9246,ECL Finance,4.2, 19 years old , 201-500 Employees , Indore +21 more,,
9247,Hardcastle Petrofer,2.5,,51-200 Employees , Indore +10 more,,
9248,Valecha Engineering,4.3, 67 years old , 201-500 Employees , Indore +17 more, Public ,Engineering & Construction 
9249,Estée Lauder Companies,4.5, 78 years old , 201-500 Employees , Indore +16 more,,
9250,InI Farms,3.9, 15 years old , 51-200 Employees , Indore +8 more,,
9251,A-class Marble,3.7, 19 years old , 51-200 Employees , Indore +11 more,,
9252,Meyer Organics,3.6, 42 years old , 1k-5k Employees , Indore +56 more,,
9253,TDS Lithium-Ion Battery,4.2, 5 years old , 501-1k Employees , Indore +9 more,,
9254,Prism Cement,3.7, 27 years old , 201-500 Employees , Indore +50 more,,
9255,Visual Birds,2.7,,,Indore +1 more,,
9256,Rasna,3.8, 48 years old , 201-500 Employees , Indore +41 more,,
9257,Jeeves Consumer Services,3.9, 17 years old , 5k-10k Employees , Indore +53 more,,
9258,HR Global India,4.9, 12 years old ,51-200 Employees , Indore +2 more,,
9259,Sanjay Ghodawat Group,3.3, 32 years old , 5k-10k Employees (Global) , Indore +20 more,,
9260,Gems International School,3.8, 65 years old , 10k-50k Employees (Global) , Indore +12 more,,
9261,Suprajit Engineering,3.8, 39 years old , 501-1k Employees , Indore +33 more, Public ,Auto Components 
9262,Otsuka Pharmaceutical India Private Limited,4.2, 8 years old , 501-1k Employees , Indore +31 more, Forbes Global 2000 ,Pharma 
9263,Hyundai Steel,3.9, 14 years old , 501-1k Employees , Indore +8 more, Forbes Global 2000 ,Iron & Steel 
9264,Piaggio,3.7, 140 years old , 1k-5k Employees , Indore +70 more,,
9265,Sony Entertainment Television,5.0, 29 years old , 51-200 Employees , Indore +13 more,,
9266,Expert Solutions,4.6,,, Indore +6 more,,
9267,Thakur Publication,3.3, 22 years old , 51-200 Employees , Indore +13 more,,
9268,Classic Fashion Apparel Industry Ltd Co,3.9, 21 years old , 10k-50k Employees , Indore +7 more,,
9269,AISP Project Management,5.0,,,Indore,,
9270,International Certification Services,3.6, 25 years old , 201-500 Employees , Indore +31 more,,
9271,Rucha Engineers,3.8, 17 years old , 501-1k Employees , Indore +11 more,,
9272,BSH Home Appliances Group,4.1, 57 years old , 1k-5k Employees , Indore +44 more,,
9273,Bhagyalaxmi Rolling mill,3.6, 20 years old , 11-50 Employees , Indore +4 more,,
9274,Crop Life Science,3.2, 18 years old , 51-200 Employees , Indore +13 more, Public ,Agro Chemicals 
9275,G. Surgiwear,4.0, 42 years old , 11-50 Employees , Indore +11 more,,
9276,Gtpl Hathway,4.1, 18 years old , 501-1k Employees , Indore +39 more, Public ,Broadcasting 
9277,Frontline Electro Medical,3.7,,,Indore +3 more,,
9278,PayU Payments,3.8, 22 years old , 1k-5k Employees , Indore +16 more, Conglomerate ,FinTech 
9279,Ncubate,3.7,,51-200 Employees , Indore +12 more,,
9280,Shyam Indus Power Solutions,3.9, 20 years old , 1k-5k Employees , Indore +27 more,,
9281,Krishidhan Seeds,3.7, 28 years old , 1-10 Employees , Indore +18 more,,
9282,Padam Interiors,3.5, 32 years old , 201-500 Employees , Indore +11 more,,
9283,Hindustan Copper,4.4, 57 years old , 1k-5k Employees , Indore +7 more, Public ,Metals & Mining 
9284,Kotak Commodity Services,4.0,, 501-1k Employees , Indore +6 more,,
9285,Kerakoll,4.2, 56 years old , 51-200 Employees , Indore +29 more,,
9286,BECIL,3.3, 29 years old , 10k-50k Employees , Indore +19 more,Government ,
9287,D. G. S and Associates Chartered Accountant,5.0,,,Indore +4 more,,
9288,E42,1.7,, 51-200 Employees , Indore +1 more,,
9289,Tml Distribution Company,4.5,,, Indore +17 more,,
9290,One Touch Solutions,4.3,, 201-500 Employees (Global) , Indore +4 more,,
9291,Firm,4.5,,51-200 Employees (Global) , Indore +37 more,,
9292,Apollo International,3.6, 30 years old , 10k-50k Employees , Indore +8 more,,
9293,CapFloat Financial Services,4.1,, 51-200 Employees , Indore +7 more,,
9294,REPCO HOME FINANCE,3.9, 24 years old , 501-1k Employees , Indore +73 more, Public ,NBFC 
9295,Spark,3.4, 23 years old ,1k-5k Employees (Global) , Indore +4 more,,
9296,FlexStone,4.2,,,Indore +2 more,,
9297,St. Vincent Pallotti School,4.5,,,Indore +4 more,,
9298,Teamware Solutions,4.2, 21 years old , 1k-5k Employees , Indore +17 more,,
9299,Ranjit Buildcon,4.3, 18 years old ,, Indore +13 more,,
9300,Exicom,4.0, 30 years old , 1k-5k Employees , Indore +18 more, Public ,Semiconductors 
9301,Anmol Industries,4.0, 30 years old , 501-1k Employees , Indore +56 more, Public ,Food Processing 
9302,Prosperix,2.7,,,Indore +3 more,,
9303,Rakesh Masala,4.3, 28 years old , 201-500 Employees , Indore +18 more,,
9304,Indore Nitriders,4.0,,,Indore,,
9305,Indiabulls Real Estate,4.6, 18 years old , 501-1k Employees , Indore +21 more, Public ,Real Estate 
9306,Ncubate,3.7,,51-200 Employees , Indore +12 more,,
9307,Shyam Indus Power Solutions,3.9, 20 years old , 1k-5k Employees , Indore +27 more,,
9308,AISP Project Management,5.0,,,Indore,,
9309,Bridge & Roof Co,3.6, 104 years old , 1k-5k Employees , Indore +60 more,,
9310,All India Radio,4.0, 94 years old , 1k-5k Employees , Indore +62 more,,
9311,Sulekha.com,4.2, 17 years old , 1k-5k Employees , Indore +19 more,,
9312,Orchid Chemicals & Pharmaceuticals,3.7, 32 years old , 1k-5k Employees , Indore +22 more,,
9313,Vijaya Bank,4.5, 93 years old , 10k-50k Employees , Indore +27 more, Public ,Banking 
9314,Zilingo Global,4.1,,,Indore +2 more,,
9315,AGS Health,4.0, 13 years old , 10k-50k Employees , Indore +39 more,,
9316,Ellecure Luxuria,5.0,,,Indore,,
9317,Health Total,3.5, 27 years old , 201-500 Employees , Indore +13 more,,
9318,Infotech,3.9, 30 years old , 10k-50k Employees , Indore +28 more,,
9319,Indian Immunologicals,4.1, 42 years old , 1k-5k Employees , Indore +25 more, Public ,Biotechnology 
9320,Volvo Construction Equipment,4.3, 192 years old , 1k-5k Employees , Indore +22 more,,
9321,Wazo Studio,5.0,,,Indore +1 more,,
9322,MAPRA LABORATORIES,4.7,,51-200 Employees , Indore +12 more,,
9323,AWC Software,3.8, 18 years old , 501-1k Employees , Indore +12 more,,
9324,Sunita Network,3.3,, 51-200 Employees (Global) , Indore +2 more,,
9325,Glance Windoors,4.0,,,Indore,,
9326,Riya Travel,3.7, 44 years old , 1k-5k Employees , Indore +35 more,,
9327,INSPIRE CLEAN ENERGY,3.2, 9 years old , 201-500 Employees , Indore +9 more, Startup ,Power 
9328,Firm,4.5,,51-200 Employees (Global) , Indore +37 more,,
9329,Tml Distribution Company,4.5,,, Indore +17 more,,
9330,One Touch Solutions,4.3,, 201-500 Employees (Global) , Indore +4 more,,
9331,Eros Group,4.1, 57 years old , 501-1k Employees , Indore +13 more,,
9332,Apollo International,3.6, 30 years old , 10k-50k Employees , Indore +8 more,,
9333,BSH Home Appliances Group,4.1, 57 years old , 1k-5k Employees , Indore +44 more,,
9334,JL Morison India,4.4, 90 years old , 201-500 Employees , Indore +31 more, Public ,FMCG 
9335,Mgm Hospital,4.2, 7 years old , 501-1k Employees , Indore +14 more,,
9336,Sony Entertainment Television,5.0, 29 years old , 51-200 Employees , Indore +13 more,,
9337,VisionTek,3.6, 31 years old , 501-1k Employees , Indore +23 more,,
9338,Three D Integrated Solutions Ltd,3.4, 17 years old , 51-200 Employees , Indore +20 more,,
9339,CapFloat Financial Services,4.1,, 51-200 Employees , Indore +7 more,,
9340,REPCO HOME FINANCE,3.9, 24 years old , 501-1k Employees , Indore +73 more, Public ,NBFC 
9341,FlexStone,4.2,,,Indore +2 more,,
9342,St. Vincent Pallotti School,4.5,,,Indore +4 more,,
9343,Spark,3.4, 23 years old ,1k-5k Employees (Global) , Indore +4 more,,
9344,Expert Solutions,4.6,,, Indore +6 more,,
9345,Liebherr Appliances India,4.2, 75 years old , 51-200 Employees , Indore +13 more,,
9346,Lakshya International School,4.4, 8 years old , 11-50 Employees (Global) , Indore +7 more,,
9347,Hi Focus,4.2,,11-50 Employees (Global) , Indore +8 more,,
9348,E42,1.7,, 51-200 Employees , Indore +1 more,,
9349,HR Lab,5.0,, 11-50 Employees , Indore +1 more,,
9350,SILVER PUMPS & MOTORS,2.8, 43 years old , 501-1k Employees , Indore +4 more,,
9351,TDS Lithium-Ion Battery,4.2, 5 years old , 501-1k Employees , Indore +9 more,,
9352,M M Enterprises,4.0, 30 years old , 11-50 Employees (Global) , Indore +13 more,,
9353,Meyer Organics,3.6, 42 years old , 1k-5k Employees , Indore +56 more,,
9354,Otsuka Pharmaceutical India Private Limited,4.2, 8 years old , 501-1k Employees , Indore +31 more, Forbes Global 2000 ,Pharma 
9355,Oasis Group Of Companies,4.3,,501-1k Employees , Indore +5 more,,
9356,Property Solutions,4.0, 24 years old , 501-1k Employees , Indore +22 more,,
9357,N.c.m.s,2.2,,,Indore +3 more,,
9358,Hyundai Steel,3.9, 14 years old , 501-1k Employees , Indore +8 more, Forbes Global 2000 ,Iron & Steel 
9359,Piaggio,3.7, 140 years old , 1k-5k Employees , Indore +70 more,,
9360,Reinforced Earth,3.9, 18 years old , 201-500 Employees , Indore +11 more,,
9361,CCS Computers,3.8, 32 years old , 201-500 Employees , Indore +18 more,,
9362,Noble Hospital,4.0, 28 years old , 501-1k Employees , Indore +19 more,,
9363,Applied Solar Technologies India,3.7, 16 years old , 51-200 Employees , Indore +10 more,,
9364,Sintex Industries,4.1, 93 years old , 5k-10k Employees , Indore +51 more, Public ,Industrial Machinery 
9365,Rail Vikas Nigam,3.3, 21 years old , 501-1k Employees , Indore +64 more, Fortune India 500 ,FMCG 
9366,MAPIT,4.2, 25 years old , 51-200 Employees , Indore +4 more, Public ,IT Services & Consulting 
9367,Trimax IT Infrastructure Services,3.5, 29 years old , 1k-5k Employees , Indore +70 more,,
9368,Yum!,4.1, 27 years old , 501-1k Employees , Indore +28 more, Forbes Global 2000 ,Hospitality 
9369,Velocis Systems,3.9, 29 years old , 1k-5k Employees , Indore +46 more,,
9370,ABCD,3.8,, 201-500 Employees , Indore +36 more,,
9371,Microworld Technologies,3.1, 5 years old ,501-1k Employees (Global) , Indore +9 more,,
9372,Sarovar Hotels & Resorts,4.3, 28 years old , 1k-5k Employees , Indore +59 more,,
9373,SEED Infotech,3.8, 30 years old , 1k-5k Employees , Indore +16 more, Public ,IT Services & Consulting 
9374,Vanasthali Public School,3.5, 46 years old ,, Indore +6 more,,
9375,Toyota,4.4, 87 years old , 5k-10k Employees , Indore +86 more,,
9376,Security Services,4.3,,201-500 Employees , Indore +15 more,,
9377,TAM Media Research,3.6, 26 years old , 501-1k Employees , Indore +10 more,,
9378,K7 Computing,4.2, 33 years old , 51-200 Employees , Indore +17 more,,
9379,ESI Hospital,4.3,,, Indore +21 more,,
9380,Divine Camphors,4.6,,,Indore +1 more,,
9381,Fleetx.io,3.7, 7 years old , 201-500 Employees , Indore +25 more, Startup ,Computer Software 
9382,Tirumalla Oil Refinery,3.4, 9 years old , 501-1k Employees , Indore +19 more,,
